DateTime,zone1,zone2,zone3,zone4,zone5,Hour,Month,DayOfWeek,DayOfYear,WeekOfYear,Minute,Is_Weekend,Time_of_Day
2023-01-24 13:10:00,59.2460746545861,148.891357469248,183.934785456614,123.313035719582,160.900769443165,13,1,1,24,4,10,0,2
2023-01-24 13:20:00,59.1545971846003,142.988963441937,174.861855387216,122.706969910686,157.005916734241,13,1,1,24,4,20,0,2
2023-01-24 13:30:00,57.7829133186271,139.578471765502,172.319468282422,122.761146877048,154.475955888987,13,1,1,24,4,30,0,2
2023-01-24 13:40:00,57.5879869665334,135.473038314816,167.542788557525,118.254160485915,148.08060753038,13,1,1,24,4,40,0,2
2023-01-24 13:50:00,57.4784698846697,129.559962464894,164.323969279455,115.218503080632,142.488719336823,13,1,1,24,4,50,0,2
2023-01-24 14:00:00,57.5644469317167,123.904882594229,161.162947394071,113.368464843031,140.778325103957,14,1,1,24,4,0,0,2
2023-01-24 14:10:00,56.4883106086494,121.593176628459,157.668424712582,112.354699042818,138.046988694384,14,1,1,24,4,10,0,2
2023-01-24 14:20:00,56.5520175558936,122.366900426719,154.534531319695,111.770811563304,135.069522500965,14,1,1,24,4,20,0,2
2023-01-24 14:30:00,56.2215120996545,120.847001629792,153.357552800636,109.30032414808,132.902504101615,14,1,1,24,4,30,0,2
2023-01-24 14:40:00,56.2937722712163,117.899043907234,151.348313349399,109.827528786181,131.748718074664,14,1,1,24,4,40,0,2
2023-01-24 14:50:00,56.603149279429,119.811556825956,150.691104196915,109.604402471319,130.13446312303,14,1,1,24,4,50,0,2
2023-01-24 15:00:00,56.3439612148971,122.016791476617,150.274413174311,107.381611651003,128.298954669255,15,1,1,24,4,0,0,2
2023-01-24 15:10:00,56.8808452698694,128.467557334972,162.618881468353,111.19771592721,133.002999509718,15,1,1,24,4,10,0,2
2023-01-24 15:20:00,57.1632041827026,129.509342637849,162.689007611479,112.084434843847,134.144011647826,15,1,1,24,4,20,0,2
2023-01-24 15:30:00,56.8579948042116,129.09580199246,159.199748960133,111.497401607032,126.7477533351,15,1,1,24,4,30,0,2
2023-01-24 15:40:00,57.5013551495379,132.398308390338,158.669025774569,111.961314966079,122.713620760849,15,1,1,24,4,40,0,2
2023-01-24 15:50:00,58.4909045734523,130.278103735427,160.37507868671,110.858514373086,122.933169923536,15,1,1,24,4,50,0,2
2023-01-24 16:00:00,57.5513950057799,131.577489883266,158.901614485932,114.146218598532,120.154430037529,16,1,1,24,4,0,0,2
2023-01-24 16:10:00,58.6911909891354,133.956954072675,156.481442260561,116.151755785913,118.953372507826,16,1,1,24,4,10,0,2
2023-01-24 16:20:00,59.0427663932924,135.254092957368,156.479285540057,117.265156501478,119.027885610969,16,1,1,24,4,20,0,2
2023-01-24 16:30:00,58.4185722982175,132.776346961629,153.458500586197,115.777032762798,118.472232941622,16,1,1,24,4,30,0,2
2023-01-24 16:40:00,59.6338003957976,128.733550582799,153.008386348133,115.822431334084,117.134445059668,16,1,1,24,4,40,0,2
2023-01-24 16:50:00,60.3384885826776,132.379157763723,155.870823944124,118.126940471059,118.354657174524,16,1,1,24,4,50,0,2
2023-01-24 17:00:00,61.4291558921604,141.428322047635,158.876829411763,121.219810468552,120.192454447313,17,1,1,24,4,0,0,2
2023-01-24 17:10:00,64.3552807493529,145.205831112624,164.274563192704,124.026858445152,124.00180949141,17,1,1,24,4,10,0,2
2023-01-24 17:20:00,66.9759786112692,150.826456207564,172.372404412014,128.507428803842,134.534420220317,17,1,1,24,4,20,0,2
2023-01-24 17:30:00,71.0201840845285,158.130990147232,182.418726579083,135.399656979168,151.097090957937,17,1,1,24,4,30,0,2
2023-01-24 17:40:00,76.3625252796991,169.516686109089,192.799871678656,143.832381616165,155.129927001392,17,1,1,24,4,40,0,2
2023-01-24 17:50:00,76.0364929904099,167.456229298769,196.162564268604,146.183174548913,159.085262153565,17,1,1,24,4,50,0,2
2023-01-24 18:00:00,75.5739191169521,164.817688896021,194.935286409517,146.801154658193,157.478649921995,18,1,1,24,4,0,0,3
2023-01-24 18:10:00,75.2434870577382,165.195764442587,191.747705801276,146.852410497404,155.431861470373,18,1,1,24,4,10,0,3
2023-01-24 18:20:00,73.249556520611,165.538472458783,188.609762011392,144.732951960351,154.362689340703,18,1,1,24,4,20,0,3
2023-01-24 18:30:00,75.0470001020718,163.224287207279,186.743679093399,144.061597219461,152.643958110371,18,1,1,24,4,30,0,3
2023-01-24 18:40:00,74.6965984468484,162.171098751887,186.991727373203,142.771865387824,151.716755791476,18,1,1,24,4,40,0,3
2023-01-24 18:50:00,72.2272924048916,162.236328107442,189.162703425176,142.382612120823,152.885122150967,18,1,1,24,4,50,0,3
2023-01-24 19:00:00,69.8143063438863,157.431532388835,187.098505650692,142.834053664507,152.331277271759,19,1,1,24,4,0,0,3
2023-01-24 19:10:00,64.0055999553014,154.242746962841,186.110789473251,141.641223210366,154.226291859978,19,1,1,24,4,10,0,3
2023-01-24 19:20:00,50.962930795063,156.987605141126,188.047457544835,140.982810077771,156.150240962185,19,1,1,24,4,20,0,3
2023-01-24 19:30:00,49.0053949033351,159.094604851195,189.706871254999,141.367765836296,158.731939260468,19,1,1,24,4,30,0,3
2023-01-24 19:40:00,49.2545348672775,157.882552708902,190.919800087676,140.777166001513,157.246567587597,19,1,1,24,4,40,0,3
2023-01-24 19:50:00,49.1969249678548,156.695799667544,191.654994133728,141.368865443309,155.944058951638,19,1,1,24,4,50,0,3
2023-01-24 20:00:00,48.1568091952207,157.181321585641,187.561827887636,140.875937572504,156.255341828984,20,1,1,24,4,0,0,3
2023-01-24 20:10:00,53.073124338491,160.412042702394,187.318242212434,141.082063835099,157.015787081421,20,1,1,24,4,10,0,3
2023-01-24 20:20:00,70.4457079492161,161.234776974617,187.902569881896,140.076173766117,157.466449360017,20,1,1,24,4,20,0,3
2023-01-24 20:30:00,67.6179728595614,160.842584461851,186.827059948894,137.72608333114,157.031388871231,20,1,1,24,4,30,0,3
2023-01-24 20:40:00,69.6946850221067,160.264483088373,187.842124825151,137.752279211754,157.264587288875,20,1,1,24,4,40,0,3
2023-01-24 20:50:00,68.2900124963588,156.247239385728,185.745403662685,137.395490577421,156.587934475396,20,1,1,24,4,50,0,3
2023-01-24 21:00:00,67.7890173941648,153.803580098164,183.706139757033,135.193797117511,156.428627633712,21,1,1,24,4,0,0,3
2023-01-24 21:10:00,65.9140482259532,150.17499877095,181.406987888644,132.743598916243,153.645552235236,21,1,1,24,4,10,0,3
2023-01-24 21:20:00,68.0428638885275,151.145010587303,182.970464482571,131.69492660376,153.071168619509,21,1,1,24,4,20,0,3
2023-01-24 21:30:00,67.1952035880425,150.137421777381,182.30150380942,131.633255621659,149.76778130411,21,1,1,24,4,30,0,3
2023-01-24 21:40:00,66.6029098811141,147.836966786845,178.590662274825,128.491069257799,146.778462616829,21,1,1,24,4,40,0,3
2023-01-24 21:50:00,66.5272916784305,144.333576766947,171.349307857832,125.536840312932,143.813153408794,21,1,1,24,4,50,0,3
2023-01-24 22:00:00,65.8820677948836,140.546950844451,165.510987184696,119.568469098811,139.721952995295,22,1,1,24,4,0,0,3
2023-01-24 22:10:00,64.0028021022291,135.153509808111,162.274948372949,117.258063492936,138.031804478973,22,1,1,24,4,10,0,3
2023-01-24 22:20:00,63.894218139865,128.773990018117,160.458213440121,112.090423365534,135.01411039635,22,1,1,24,4,20,0,3
2023-01-24 22:30:00,62.4334033180078,124.751415535245,156.17955093359,107.974327078464,130.623356217533,22,1,1,24,4,30,0,3
2023-01-24 22:40:00,61.2895825093613,122.22913440468,151.019793435441,106.922340858522,126.013604558571,22,1,1,24,4,40,0,3
2023-01-24 22:50:00,60.2103207910857,118.661430994356,143.588122473538,104.056621586706,120.647840918855,22,1,1,24,4,50,0,3
2023-01-24 23:00:00,59.3315757897255,113.637079708443,139.355848901523,102.205928799281,116.939034514861,23,1,1,24,4,0,0,3
2023-01-24 23:10:00,60.3180344669462,110.836738339999,136.915974244257,98.1172156667154,113.819546646638,23,1,1,24,4,10,0,3
2023-01-24 23:20:00,59.3346935769306,103.734332570678,133.855873305789,94.7467086248246,108.356072679061,23,1,1,24,4,20,0,3
2023-01-24 23:30:00,58.1913781989795,97.9973758703677,128.55034491838,91.7096303868808,103.975758507536,23,1,1,24,4,30,0,3
2023-01-24 23:40:00,59.3796103596561,95.189685257386,122.255214179565,89.4257454175972,99.8978217451474,23,1,1,24,4,40,0,3
2023-01-24 23:50:00,58.2471874612738,92.5175036282461,117.83814255873,87.586218362107,96.1456534961745,23,1,1,24,4,50,0,3
2023-01-25 00:00:00,56.5975639122426,91.8827094234305,118.02841421147,85.4875310346429,93.2395579612504,0,1,2,25,4,0,0,0
2023-01-25 00:10:00,55.7742365695499,89.4067667518294,111.914763212893,83.8622922532632,90.4614159531713,0,1,2,25,4,10,0,0
2023-01-25 00:20:00,55.6166754859181,86.1304740772024,107.309153550848,81.4063754131901,88.5826578623898,0,1,2,25,4,20,0,0
2023-01-25 00:30:00,55.6741870715124,79.4377351575907,99.4729037051315,80.0517253675627,85.8824246118098,0,1,2,25,4,30,0,0
2023-01-25 00:40:00,55.4818746884405,76.1824376123178,97.2355954027303,79.1621267652126,83.2508273696728,0,1,2,25,4,40,0,0
2023-01-25 00:50:00,54.5643310454044,78.4693491896912,100.043734492757,77.6932583970456,81.0994353834753,0,1,2,25,4,50,0,0
2023-01-25 01:00:00,55.0063836041826,74.8280105802637,97.2118697697354,75.7491639166952,78.6655194247394,1,1,2,25,4,0,0,0
2023-01-25 01:10:00,55.5238909623461,71.458059377468,95.5948304519778,74.6792672522667,78.4444896433686,1,1,2,25,4,10,0,0
2023-01-25 01:20:00,55.1278971919374,72.6005870006909,89.6680913069697,74.0904191923831,76.9722256094195,1,1,2,25,4,20,0,0
2023-01-25 01:30:00,55.5898747206817,73.0873843377785,89.9113581886433,73.8071639055144,75.841952828726,1,1,2,25,4,30,0,0
2023-01-25 01:40:00,53.0308681720875,72.4674210269985,91.1457714281218,73.3217817706673,75.4993991632347,1,1,2,25,4,40,0,0
2023-01-25 01:50:00,54.5683210164485,71.9100810389482,91.2926732031915,73.4398702978264,75.0391724546704,1,1,2,25,4,50,0,0
2023-01-25 02:00:00,54.8199006095104,71.0184395693909,89.1164550981435,73.2190697972951,74.6370827162251,2,1,2,25,4,0,0,0
2023-01-25 02:10:00,53.5776378389313,65.4437272814861,85.816288784486,72.00966211374,74.2501815426495,2,1,2,25,4,10,0,0
2023-01-25 02:20:00,53.4553705398393,65.0614252323294,84.3035408347708,72.8884803924483,74.2651920803631,2,1,2,25,4,20,0,0
2023-01-25 02:30:00,52.3705674074911,68.8473230075125,86.8953088979489,73.002403707138,73.3179809952178,2,1,2,25,4,30,0,0
2023-01-25 02:40:00,52.9082881979502,64.6550162845887,87.1750294368154,71.1811054107296,73.2628479620782,2,1,2,25,4,40,0,0
2023-01-25 02:50:00,54.4478353827188,63.4541437497397,85.6627411279257,70.1433306819047,72.3499288585635,2,1,2,25,4,50,0,0
2023-01-25 03:00:00,53.5365256144989,67.001032675886,84.0396623194986,71.659153975591,73.1377964129922,3,1,2,25,4,0,0,0
2023-01-25 03:10:00,53.4538053542618,64.1377143921016,83.1762092489242,71.9815999358455,72.157169031959,3,1,2,25,4,10,0,0
2023-01-25 03:20:00,53.5982897429706,64.866865569423,87.1105991581308,70.9587380975249,72.9098818560434,3,1,2,25,4,20,0,0
2023-01-25 03:30:00,53.3377507028419,68.5649734127509,88.2039900396589,72.062009965373,72.4648924249869,3,1,2,25,4,30,0,0
2023-01-25 03:40:00,53.6862276947215,65.7618743685385,87.8467037022249,72.126240233681,73.8182407858041,3,1,2,25,4,40,0,0
2023-01-25 03:50:00,53.350942346981,65.3306327127038,83.7817133185414,72.0320324908967,75.7596039535427,3,1,2,25,4,50,0,0
2023-01-25 04:00:00,53.6347717441437,70.0281320586921,87.2877814772958,73.3833686267852,76.2503663646144,4,1,2,25,4,0,0,0
2023-01-25 04:10:00,55.1729482187601,69.8385208860818,96.6639595084667,74.7906766736963,78.9049904566209,4,1,2,25,4,10,0,0
2023-01-25 04:20:00,53.6105055016063,67.1497244062375,98.5355589198923,75.8801179528107,79.6505442617948,4,1,2,25,4,20,0,0
2023-01-25 04:30:00,53.6994282379167,68.7442268319395,101.76106943289,78.0094594328674,81.653414183431,4,1,2,25,4,30,0,0
2023-01-25 04:40:00,53.4338494764422,72.3181486815554,102.382278587797,80.2394617789354,83.6211538074771,4,1,2,25,4,40,0,0
2023-01-25 04:50:00,55.0531271503469,70.871888166641,101.407493908243,82.67075729543,86.3229573739055,4,1,2,25,4,50,0,0
2023-01-25 05:00:00,56.1516577956275,77.3737731566086,104.878199287876,86.3195772071672,89.6080597384858,5,1,2,25,4,0,0,0
2023-01-25 05:10:00,57.5032369397787,80.4097590668929,109.938739176197,88.0703201611289,94.2352167517362,5,1,2,25,4,10,0,0
2023-01-25 05:20:00,57.8744993009572,91.9073703074719,129.224365346285,95.7098903844945,109.069516922821,5,1,2,25,4,20,0,0
2023-01-25 05:30:00,57.2258871554314,92.7859192447306,126.418373790077,96.6823035198112,105.263841773434,5,1,2,25,4,30,0,0
2023-01-25 05:40:00,57.7740440568512,89.781448087069,120.877329376418,93.7380489749507,101.688267226591,5,1,2,25,4,40,0,0
2023-01-25 05:50:00,57.8932400363699,85.8272017482519,117.730642420602,93.8265499981751,96.8179022355604,5,1,2,25,4,50,0,0
2023-01-25 06:00:00,57.4530818452627,78.7580814835885,113.580573580867,91.1056548752283,95.3430965919188,6,1,2,25,4,0,0,1
2023-01-25 06:10:00,54.3677438185696,75.7304851912704,110.38519874996,89.2933595769108,94.3392385562785,6,1,2,25,4,10,0,1
2023-01-25 06:20:00,53.8788704622558,78.1451471791512,108.277616946548,86.7249826890413,91.0087952340038,6,1,2,25,4,20,0,1
2023-01-25 06:30:00,52.5176929268276,76.6200694780934,106.497377755373,88.2416701770526,86.8636227549997,6,1,2,25,4,30,0,1
2023-01-25 06:40:00,52.4257746634351,76.1249815625388,103.93740355891,89.3103158556505,78.2488106662554,6,1,2,25,4,40,0,1
2023-01-25 06:50:00,52.4062556105175,77.4881294916917,100.287258379958,90.6608450839292,81.2827741096195,6,1,2,25,4,50,0,1
2023-01-25 07:00:00,51.7785046606445,75.0249155680109,103.530190703365,91.6071613852965,83.4092437957231,7,1,2,25,4,0,0,1
2023-01-25 07:10:00,52.8171294406481,76.00479554617,104.714944076843,94.6270660015449,84.3164177883598,7,1,2,25,4,10,0,1
2023-01-25 07:20:00,53.9601214490003,82.2226563088745,106.239809046248,94.6115889879561,87.6270133479425,7,1,2,25,4,20,0,1
2023-01-25 07:30:00,53.4923314259119,85.8071189831392,106.576945027668,96.384891028632,87.5620852630123,7,1,2,25,4,30,0,1
2023-01-25 07:40:00,53.1737959394671,86.9214884838879,108.370373477544,97.6198775189654,91.2037496830631,7,1,2,25,4,40,0,1
2023-01-25 07:50:00,38.8301443282531,88.2104810124356,110.810503734452,98.3592287576988,93.7510422258485,7,1,2,25,4,50,0,1
2023-01-25 08:00:00,35.807689250644,90.2583682599777,117.148004809247,104.950918049534,98.4735548962505,8,1,2,25,4,0,0,1
2023-01-25 08:10:00,33.9808927929478,92.733305590368,126.850054937188,108.318425428676,105.167164974821,8,1,2,25,4,10,0,1
2023-01-25 08:20:00,34.1898784370323,95.3645150287375,131.88957737688,108.900080891688,106.693375083014,8,1,2,25,4,20,0,1
2023-01-25 08:30:00,34.8092409787217,96.4379948949082,134.237359500388,110.259651712651,108.416822959634,8,1,2,25,4,30,0,1
2023-01-25 08:40:00,34.809937,96.473259,134.26691,110.39723,108.4081,8,1,2,25,4,40,0,1
2023-01-25 08:50:00,34.809937,96.473259,134.26691,110.39723,108.4081,8,1,2,25,4,50,0,1
2023-01-25 09:00:00,34.809937,96.473259,134.26691,110.39723,108.4081,9,1,2,25,4,0,0,1
2023-01-25 09:10:00,34.809937,96.473259,134.26691,110.39723,108.4081,9,1,2,25,4,10,0,1
2023-01-25 09:20:00,34.8441390352605,96.8691880570582,134.717944618458,110.508626604445,108.823115698979,9,1,2,25,4,20,0,1
2023-01-25 09:30:00,36.3375472848919,120.416552999429,161.364104141586,118.716228953533,130.33269984155,9,1,2,25,4,30,0,1
2023-01-25 09:40:00,35.6852050960299,125.428615124739,160.308520708609,121.644746155121,134.3511643811,9,1,2,25,4,40,0,1
2023-01-25 09:50:00,36.3676259090713,124.060719921459,159.860006461648,119.80523789988,135.292849414552,9,1,2,25,4,50,0,1
2023-01-25 10:00:00,36.406769179283,127.633988786604,166.671265192067,120.24433913244,137.317426461061,10,1,2,25,4,0,0,1
2023-01-25 10:10:00,37.3681733207374,132.044324637138,171.865147273539,121.305859046304,140.716082208319,10,1,2,25,4,10,0,1
2023-01-25 10:20:00,37.7519316115973,134.95129125532,178.220540401327,122.636964667744,142.534945823948,10,1,2,25,4,20,0,1
2023-01-25 10:30:00,36.308876776334,136.399371797119,179.43038385398,124.875076243766,146.775270850249,10,1,2,25,4,30,0,1
2023-01-25 10:40:00,36.9081997085857,136.917053829417,180.845144784771,126.778994016345,149.588838524014,10,1,2,25,4,40,0,1
2023-01-25 10:50:00,37.5788891630625,140.334160657991,180.360557588248,129.190753747014,151.696693785152,10,1,2,25,4,50,0,1
2023-01-25 11:00:00,37.6937620029486,144.506988978319,182.900147194249,129.960087987578,154.652643563204,11,1,2,25,4,0,0,1
2023-01-25 11:10:00,38.2860090246216,148.480855566844,183.885677688651,131.983756830606,159.029142458335,11,1,2,25,4,10,0,1
2023-01-25 11:20:00,38.4563510061485,153.517492546465,186.684718421235,133.731215693559,163.906779322316,11,1,2,25,4,20,0,1
2023-01-25 11:30:00,39.088303232615,154.322246378353,191.014095898205,134.30739562231,168.239068344708,11,1,2,25,4,30,0,1
2023-01-25 11:40:00,39.3170357533765,157.460332142138,191.567717560922,134.202745146266,171.758152653876,11,1,2,25,4,40,0,1
2023-01-25 11:50:00,39.2810495844736,154.834189730022,194.717401969194,135.896345672581,173.514672849563,11,1,2,25,4,50,0,1
2023-01-25 12:00:00,39.7443616507054,156.460932881889,196.151358511459,133.58708210884,173.407697639,12,1,2,25,4,0,0,2
2023-01-25 12:10:00,39.4349891970782,162.011917264792,201.325448905795,134.47319273457,176.973466656104,12,1,2,25,4,10,0,2
2023-01-25 12:20:00,38.9608069906314,162.367760062134,201.606546360944,136.118673988154,178.736621673327,12,1,2,25,4,20,0,2
2023-01-25 12:30:00,38.5625193698081,158.143897372733,200.86643433421,133.923098608003,175.551857923536,12,1,2,25,4,30,0,2
2023-01-25 12:40:00,39.2263981704612,160.133608786327,196.014539023692,132.06827528139,174.237156709499,12,1,2,25,4,40,0,2
2023-01-25 12:50:00,38.7622612540358,160.329572524682,194.118891833721,131.089393175629,173.247463931861,12,1,2,25,4,50,0,2
2023-01-25 13:00:00,38.2902550674378,153.380197248309,191.271106633281,129.314509463434,170.479842870348,13,1,2,25,4,0,0,2
2023-01-25 13:10:00,38.2375889392169,147.448353150572,186.417391774277,127.633287802161,166.29124230585,13,1,2,25,4,10,0,2
2023-01-25 13:20:00,37.4684893191179,146.346410841488,182.014134067451,126.001945096189,162.838018483175,13,1,2,25,4,20,0,2
2023-01-25 13:30:00,37.3290353978896,143.647700333002,174.978276910898,124.388629973369,159.383272834301,13,1,2,25,4,30,0,2
2023-01-25 13:40:00,36.7754345347159,134.828274998762,171.781040351252,119.648353916265,154.696701682042,13,1,2,25,4,40,0,2
2023-01-25 13:50:00,35.9763171802409,128.928582930392,170.325474260642,116.970064778691,151.155159254746,13,1,2,25,4,50,0,2
2023-01-25 14:00:00,35.3046628114184,129.096265916996,164.899293610324,116.49673041238,147.482664713238,14,1,2,25,4,0,0,2
2023-01-25 14:10:00,35.0779003087378,129.405077357338,163.198774041269,113.757535517033,143.465321440951,14,1,2,25,4,10,0,2
2023-01-25 14:20:00,35.3904408527785,125.546994123886,156.794022077264,112.157732899534,137.838621445167,14,1,2,25,4,20,0,2
2023-01-25 14:30:00,35.6658667440109,120.346922754848,151.101973406965,111.260636841885,135.927740038574,14,1,2,25,4,30,0,2
2023-01-25 14:40:00,35.3304679935623,119.903854648426,150.511826618193,111.342540675119,133.621789972262,14,1,2,25,4,40,0,2
2023-01-25 14:50:00,35.9064400429594,123.108968496218,152.940523559008,109.971257391612,128.955255368723,14,1,2,25,4,50,0,2
2023-01-25 15:00:00,36.2764995398352,125.966544104161,153.270772053798,109.317706206805,122.492934367718,15,1,2,25,4,0,0,2
2023-01-25 15:10:00,37.0516101973467,132.200382771696,158.586632604267,115.251763458327,129.512500042056,15,1,2,25,4,10,0,2
2023-01-25 15:20:00,36.9238791436877,129.207074604954,158.050325490172,115.071910054834,129.307443011908,15,1,2,25,4,20,0,2
2023-01-25 15:30:00,37.3580754583704,126.67209711321,155.926973810167,113.272417814751,128.578687390592,15,1,2,25,4,30,0,2
2023-01-25 15:40:00,38.210665421496,123.196352817286,157.997477829351,112.16639751375,127.174616267514,15,1,2,25,4,40,0,2
2023-01-25 15:50:00,37.8383849492529,125.166718200902,159.68312882226,110.155995386155,125.797361552758,15,1,2,25,4,50,0,2
2023-01-25 16:00:00,37.4941607048114,128.243458092561,156.543192744494,113.159913189807,125.010866925437,16,1,2,25,4,0,0,2
2023-01-25 16:10:00,38.327881260084,127.986280474187,153.760046498576,114.947138073833,123.471269958239,16,1,2,25,4,10,0,2
2023-01-25 16:20:00,38.476040304604,126.636402578821,155.166443002115,115.466125128498,121.454257641473,16,1,2,25,4,20,0,2
2023-01-25 16:30:00,40.3389951684021,128.855057018287,151.210042369648,116.468162805311,120.977741899734,16,1,2,25,4,30,0,2
2023-01-25 16:40:00,52.1132225189936,128.386706491164,153.600180297317,116.877712326266,119.311741417521,16,1,2,25,4,40,0,2
2023-01-25 16:50:00,59.6749547403633,127.373816942787,154.551193363558,116.94128479687,122.060918518586,16,1,2,25,4,50,0,2
2023-01-25 17:00:00,59.4701782928298,128.409087708064,156.777836792853,119.545108898774,122.739458527158,17,1,2,25,4,0,0,2
2023-01-25 17:10:00,62.8227737237432,131.541767427868,167.285294066294,124.403387918032,124.088503291034,17,1,2,25,4,10,0,2
2023-01-25 17:20:00,65.6396135041275,140.135586488643,177.5666301405,129.407974004178,135.667370567504,17,1,2,25,4,20,0,2
2023-01-25 17:30:00,71.7837838119424,147.254905660011,192.877177780762,135.725013291797,155.283557854023,17,1,2,25,4,30,0,2
2023-01-25 17:40:00,75.5212554057913,159.850706136398,198.249927400494,145.673954689966,159.56158874268,17,1,2,25,4,40,0,2
2023-01-25 17:50:00,75.3591513484229,161.36526550814,204.69398621057,146.995070510234,159.671027267287,17,1,2,25,4,50,0,2
2023-01-25 18:00:00,78.574929978882,160.529800442862,206.289488124028,146.434568146264,158.799193364065,18,1,2,25,4,0,0,3
2023-01-25 18:10:00,77.5916802937734,158.602485247152,204.033339099942,147.549011189397,159.184789178912,18,1,2,25,4,10,0,3
2023-01-25 18:20:00,75.7881696878713,156.970675241716,201.598965506566,144.360858398414,157.718002847195,18,1,2,25,4,20,0,3
2023-01-25 18:30:00,75.7757507588369,156.62554706364,200.37392536718,143.07237385023,156.848911398884,18,1,2,25,4,30,0,3
2023-01-25 18:40:00,75.6035538509369,158.659058280169,198.522428198576,142.497069141659,155.386873056721,18,1,2,25,4,40,0,3
2023-01-25 18:50:00,76.6922508360507,158.041942672633,195.549893786995,142.127500260336,155.835353027682,18,1,2,25,4,50,0,3
2023-01-25 19:00:00,78.5735455911559,158.119383465064,196.535697445536,143.718426251526,158.094173477783,19,1,2,25,4,0,0,3
2023-01-25 19:10:00,77.2891196122387,154.711991795625,199.57443622633,143.695851554928,159.902359909792,19,1,2,25,4,10,0,3
2023-01-25 19:20:00,77.7814917441954,156.022363576202,200.219076751674,142.645050138242,161.051173597462,19,1,2,25,4,20,0,3
2023-01-25 19:30:00,76.9328745888064,156.580628755606,199.266667781802,142.081942463378,163.659836016598,19,1,2,25,4,30,0,3
2023-01-25 19:40:00,77.7099402338514,158.405344024269,199.040319768631,141.43112952792,162.937345235801,19,1,2,25,4,40,0,3
2023-01-25 19:50:00,77.2309416372141,160.570600708589,195.776824593711,141.79349941139,161.874484419633,19,1,2,25,4,50,0,3
2023-01-25 20:00:00,74.8631835713849,160.910767393797,194.706473287757,141.341282266378,161.79877810207,20,1,2,25,4,0,0,3
2023-01-25 20:10:00,74.8494441407697,159.96397358028,198.265521059114,140.021162567227,161.47816792068,20,1,2,25,4,10,0,3
2023-01-25 20:20:00,73.0241142297729,157.9839143737,193.660576003731,139.792276057998,162.268392803474,20,1,2,25,4,20,0,3
2023-01-25 20:30:00,71.3077491794605,157.737625146741,190.460685633137,138.380490339313,162.222441289597,20,1,2,25,4,30,0,3
2023-01-25 20:40:00,70.6031851341956,159.90090098643,187.011621508839,137.403403654561,161.34823930864,20,1,2,25,4,40,0,3
2023-01-25 20:50:00,71.4294523290917,159.658043758618,186.045662046544,137.570257291339,161.843485152249,20,1,2,25,4,50,0,3
2023-01-25 21:00:00,70.356885149856,157.667784413135,184.708190577941,136.637708059771,161.424126308911,21,1,2,25,4,0,0,3
2023-01-25 21:10:00,70.0772919871242,160.649731758023,185.208552402576,134.112084580698,158.44598832172,21,1,2,25,4,10,0,3
2023-01-25 21:20:00,69.6694754309515,159.331979012601,183.359198803546,132.212241634218,157.402535714256,21,1,2,25,4,20,0,3
2023-01-25 21:30:00,69.3210552120992,151.383818611615,179.475737020831,130.85648762905,153.350274921094,21,1,2,25,4,30,0,3
2023-01-25 21:40:00,68.3901635950979,149.184206035979,175.980257540215,128.601885868418,149.591958144364,21,1,2,25,4,40,0,3
2023-01-25 21:50:00,66.2001670126466,146.637858679425,169.393893416688,124.342423670071,145.030198307056,21,1,2,25,4,50,0,3
2023-01-25 22:00:00,66.1996817598911,143.195178814277,164.915797759491,119.431469531251,141.567072987012,22,1,2,25,4,0,0,3
2023-01-25 22:10:00,65.597488895546,137.14250696218,159.291468149402,115.516758337749,134.645117936052,22,1,2,25,4,10,0,3
2023-01-25 22:20:00,64.8689916310752,133.240809309275,154.480606284994,110.51582036623,131.266370198585,22,1,2,25,4,20,0,3
2023-01-25 22:30:00,64.3206468955729,129.761333090896,150.278506811962,108.494970262904,128.25781067946,22,1,2,25,4,30,0,3
2023-01-25 22:40:00,64.2069989388271,123.604402017181,144.84974574126,104.918131661736,122.687662809701,22,1,2,25,4,40,0,3
2023-01-25 22:50:00,62.0943407907632,117.064992596493,139.389714042961,103.543840270753,118.367161688367,22,1,2,25,4,50,0,3
2023-01-25 23:00:00,60.5155257584866,114.943059293423,133.544984378218,99.6580814380039,113.513087868714,23,1,2,25,4,0,0,3
2023-01-25 23:10:00,60.7295996583002,114.403500116079,128.601514863738,96.5631269562796,109.523107543549,23,1,2,25,4,10,0,3
2023-01-25 23:20:00,60.6231930184592,107.073314513815,125.189264266057,93.5691293184946,105.204174794735,23,1,2,25,4,20,0,3
2023-01-25 23:30:00,59.672581559579,101.675341659897,121.058001932175,91.2995038581993,101.133781061198,23,1,2,25,4,30,0,3
2023-01-25 23:40:00,60.6182153314875,95.1751125926775,114.594976710106,89.5730183209304,96.454119745723,23,1,2,25,4,40,0,3
2023-01-25 23:50:00,59.5694617570132,93.223285126164,111.336303305226,85.78191565409,93.0015090736892,23,1,2,25,4,50,0,3
2023-01-26 00:00:00,57.6500678356592,91.8615533540422,110.970680831049,83.8621334386996,90.790349017854,0,1,3,26,4,0,0,0
2023-01-26 00:10:00,57.0969709250937,89.6734838737829,107.718910073371,82.7016486159603,88.4318718605353,0,1,3,26,4,10,0,0
2023-01-26 00:20:00,56.7198570391874,85.4192963898085,105.801347880257,80.1066224017113,86.8074954634826,0,1,3,26,4,20,0,0
